Random	 Average  of chlorophyll in the plant (ACHP)	 Plant height rate (PHR)	Average wet weight of the growth vege40tive (AWWGV)	Average leaf area of the plant (ALAP)	Average number of plant leaves (ANPL)	Average root diameter (ARD)	 Average dry weight of the root (ADWR)	 Percen40ge of dry matter for vege40tive growth (PDMVG)	Average root length (ARL)	Average wet weight of the root (AWWR)	 Average dry weight of vege40tive plants (ADWV)	Percen40ge of dry matter for root growth (PDMRG)	Class
1	43.50240345	72.47696469	1.732984971	943.6243312	2.99959253	13.83536988	0.554482417	37.55697054	15.0212743	1.573216061	0.6302606	34.3815636	50
1	43.49874874	72.4753871	1.737108997	943.6305094	2.985438675	13.81808801	0.545859994	37.5483623	15.03314479	1.571032448	0.649730738	34.39737673	50
3	42.29453933	66.57896786	1.339929956	1142.927161	3.011707044	11.11670404	0.270328287	15.07408043	15.60068531	1.179114212	0.205832264	23.66593475	50
2	43.79511135	65.4489118	1.580453285	1054.628002	4.015428227	12.65258024	0.742165291	27.69873254	12.40295869	1.61942153	0.417859167	46.54066155	50
3	42.28152834	66.58486967	1.342202917	1142.952699	2.985917655	11.10700446	0.27450551	15.06947873	15.59551053	1.172849961	0.19603797	23.66674335	50
2	43.78799915	65.47220992	1.575768897	1054.640149	3.987961939	12.66221423	0.753800959	27.70262185	12.39187319	1.613622214	0.44868617	46.54236179	50
1	43.48685911	72.46122152	1.734321562	943.6282416	2.98990434	13.81755542	0.530180936	37.54114755	15.02176246	1.57760442	0.657148719	34.40657758	50
3	42.31121196	66.5870764	1.343210523	1142.956546	2.987950828	11.12126438	0.272501685	15.07749357	15.61329594	1.165525989	0.217328212	23.66670446	50
2	43.80241978	65.47096912	1.574782192	1054.625711	4.009326384	12.65936231	0.748035317	27.70960867	12.40940588	1.608744467	0.450686497	46.52936278	50
1	43.50763597	72.48537432	1.733636969	943.6287874	3.003048653	13.81421616	0.540742579	37.56167253	15.04068276	1.563354394	0.645143853	34.40084867	50
3	42.31141574	66.57252272	1.347310064	1142.952409	3.005035844	11.12060154	0.252142404	15.08236548	15.6061871	1.151647833	0.211122633	23.65761976	50
1	43.50615819	72.48635311	1.730186054	943.631091	3.020015903	13.81590989	0.54902568	37.57060508	15.03414158	1.579052349	0.655157473	34.39610396	50
1	43.51035486	72.48228057	1.739731676	943.6248993	2.988751313	13.82654857	0.517692817	37.55188882	15.00711443	1.562673704	0.657313879	34.39721443	50
2	43.80339255	65.46581275	1.588473927	1054.633201	3.995551976	12.67353531	0.759671744	27.67924195	12.4024931	1.586992592	0.444228962	46.53111472	50
2	43.80526455	65.4632418	1.567958611	1054.643575	3.980582057	12.65586377	0.759398318	27.70026401	12.39924629	1.595616521	0.431643282	46.53970344	50
2	43.76620659	65.46990732	1.576287314	1054.645621	4.012182213	12.66450615	0.748661742	27.71849275	12.39061448	1.614687988	0.439065851	46.54766887	50
2	43.78582196	65.45892386	1.569994042	1054.643787	4.000723095	12.66482159	0.764850842	27.69982563	12.40241668	1.59941251	0.440133194	46.54095883	50
1	43.50038357	72.49909351	1.73912569	943.6096118	3.001772948	13.82898508	0.526254309	37.56539587	15.02486097	1.581644902	0.648577363	34.40020546	50
2	43.79785593	65.44970798	1.576350698	1054.655015	3.987002959	12.66030688	0.734853875	27.70910588	12.39829521	1.616768387	0.441519595	46.50453113	50
3	42.2939067	66.58564687	1.348562096	1142.947594	2.996807969	11.10374241	0.270523112	15.063092	15.59430071	1.170062053	0.199861828	23.66051833	50
3	42.2995049	66.6050166	1.334807025	1142.954642	2.999484162	11.11005764	0.255894746	15.06198639	15.58063734	1.157008583	0.213965846	23.6714121	50
3	42.29438631	66.59189791	1.345551546	1142.931553	2.988069499	11.10258819	0.287585936	15.06109302	15.60185	1.144721269	0.204578024	23.67095955	50
3	42.30425662	66.57561178	1.354488573	1142.926378	3.002174848	11.13483578	0.270533791	15.07012788	15.59320001	1.167388129	0.204373687	23.6648764	50
3	42.30803495	66.58912812	1.346625514	1142.946578	3.002002367	11.10013285	0.270072443	15.08030157	15.61452366	1.157399788	0.200583179	23.66253244	50
1	43.49894802	72.47501109	1.76011619	943.626344	3.011708333	13.83119895	0.542422978	37.56451839	15.01876747	1.572110118	0.653869555	34.41264578	50
2	43.803377	65.46785881	1.579371866	1054.648147	3.994862002	12.65002741	0.765721519	27.7037564	12.39554898	1.596773687	0.440610861	46.54576924	50
3	42.29788332	66.5905116	1.345323778	1142.951226	2.983411246	11.09537328	0.294131828	15.06229271	15.60696582	1.158629843	0.196605299	23.65033131	50
1	43.50667531	72.49064198	1.734934259	943.6110395	2.998221825	13.83165494	0.556205462	37.5480093	15.03074705	1.568313721	0.653040192	34.40276456	50
2	43.80895847	65.44962928	1.580079499	1054.629747	4.005504193	12.66466359	0.742731201	27.71318035	12.39568588	1.611000753	0.424241594	46.53497441	50
1	43.50803974	72.48719729	1.742730793	943.6229325	3.012132997	13.84610439	0.545590113	37.54998659	15.01216329	1.582487236	0.642286983	34.40488119	50
3	42.3025638	66.56824584	1.347692115	1142.932662	3.002844223	11.081324	0.28198885	15.08294484	15.61013079	1.175018344	0.204791125	23.66113186	50
2	43.7939388	65.46576396	1.566202617	1054.637558	3.97959385	12.65292246	0.740603954	27.71939209	12.40713448	1.620378394	0.435080303	46.53914286	50
2	43.7930017	65.47501691	1.57404854	1054.64008	3.997796338	12.65001087	0.760750483	27.7196871	12.39936275	1.59997589	0.439897829	46.5534117	50
3	42.31573401	66.59448225	1.350107432	1142.925468	2.996939135	11.09701638	0.28034108	15.06083939	15.61207268	1.159171295	0.204369998	23.65927098	50
3	42.326601	66.5957796	1.358096319	1142.948968	2.977140296	11.1054745	0.279957386	15.06088318	15.58836135	1.170868259	0.196411735	23.67771445	50
1	43.49461659	72.47693871	1.741514714	943.6129212	3.025368462	13.83096458	0.521781852	37.53977918	14.9997986	1.575032059	0.651926102	34.37477869	50
2	43.7932481	65.46871023	1.579649779	1054.619436	4.004296122	12.65770756	0.742623035	27.71422839	12.41978593	1.602914697	0.435301268	46.54376035	50
2	43.80073075	65.4614233	1.56836797	1054.63962	3.999716549	12.6583076	0.739027807	27.71880177	12.40444268	1.624003794	0.435311594	46.54203324	50
3	42.30678856	66.60020956	1.330385989	1142.960991	3.007634045	11.10016159	0.267781471	15.07878292	15.59758065	1.177519593	0.200617556	23.67570588	50
2	43.80559774	65.46227927	1.572995647	1054.639831	4.022629713	12.66368537	0.764430071	27.69886801	12.39577005	1.618271661	0.450810399	46.53884449	50
1	43.51196047	72.48338934	1.742127996	943.6194284	2.999881139	13.82427826	0.518145796	37.53113869	15.01755437	1.564236843	0.643690481	34.37843402	50
1	43.50298089	72.4667137	1.736284832	943.6003315	2.99405469	13.84466757	0.544932548	37.57079465	15.02251821	1.566062633	0.63143216	34.4054423	50
3	42.30091815	66.60400361	1.344852265	1142.951522	2.992278306	11.11918435	0.257038778	15.0655279	15.5901549	1.160103517	0.192907066	23.67970177	50
2	43.80347087	65.44499186	1.576023342	1054.643148	3.992083898	12.6722647	0.745911786	27.71628252	12.40568612	1.61562146	0.438456137	46.5432018	50
1	43.49866523	72.48708377	1.741002864	943.6133631	3.01441986	13.83719459	0.525869903	37.56556426	15.02113894	1.581470624	0.65763946	34.39747598	50
3	42.29841624	66.5784716	1.358858207	1142.953098	2.9944758	11.10488459	0.275408501	15.05742125	15.60064614	1.152281253	0.189571967	23.65793623	50
2	43.80026463	65.45767108	1.56773924	1054.637687	4.009307919	12.6566906	0.749576394	27.7153881	12.40300971	1.602226957	0.441848274	46.53186638	50
3	42.29703659	66.60736025	1.352183268	1142.929755	2.992941232	11.12156698	0.271647645	15.08713766	15.59471092	1.151675062	0.195377181	23.65066765	50
2	43.80187218	65.46570474	1.584107861	1054.655562	3.972326842	12.66882881	0.761267136	27.70550628	12.38571804	1.602997689	0.443057214	46.53180142	50
2	43.79512722	65.43283602	1.582992464	1054.638267	3.987270992	12.65963289	0.752849561	27.70775211	12.39625135	1.603054452	0.441203422	46.53536717	50
2	43.79347726	65.4766861	1.587750788	1054.643682	3.990086608	12.66438867	0.750753608	27.70325345	12.42267931	1.607310577	0.450395113	46.55107095	50
2	43.78300545	65.46922416	1.575289568	1054.63344	4.02460705	12.65783987	0.755834347	27.71530422	12.41628045	1.611431809	0.421979241	46.52424272	50
2	43.79351391	65.47098889	1.58656495	1054.634445	3.999717261	12.65207219	0.744427466	27.7058715	12.40645939	1.609291945	0.44404948	46.54693197	50
2	43.7969702	65.45708476	1.583329393	1054.628934	3.996969396	12.65792915	0.760839626	27.71190826	12.39047274	1.598044803	0.440907881	46.55015225	50
1	43.48871019	72.48076816	1.745103302	943.6384477	3.008952478	13.82024681	0.550210413	37.53551393	15.0193967	1.591375296	0.643108404	34.39805132	50
2	43.78097794	65.45498028	1.59035157	1054.633395	4.003622059	12.65776826	0.761797395	27.70000532	12.41802449	1.595049315	0.446446533	46.55183077	50
2	43.80249639	65.46153757	1.555976466	1054.640482	3.984705906	12.65408055	0.752251863	27.72044246	12.40315929	1.617619184	0.42635942	46.54053944	50
1	43.48910074	72.47321052	1.74208686	943.6182128	2.998118106	13.84883817	0.554082634	37.56520273	15.03332264	1.554680535	0.650586908	34.38934425	50
1	43.48902624	72.49339815	1.745330401	943.6121991	3.013576855	13.84815556	0.55451975	37.56399271	15.01463889	1.577373196	0.66045216	34.39249137	50
2	43.80063401	65.46396747	1.570664309	1054.628158	3.998434595	12.65163751	0.74459233	27.72046238	12.40088137	1.600995699	0.441731363	46.5532246	50
1	43.49901677	72.4609629	1.728357267	943.6196282	2.991014907	13.81950913	0.519723073	37.55412871	15.01203317	1.577372012	0.654672171	34.4043488	50
2	43.79395266	65.45054508	1.584788806	1054.628267	4.002056489	12.6636609	0.762142051	27.69849745	12.3982895	1.60604149	0.43384651	46.53818415	50
1	43.49826823	72.48972462	1.75884561	943.6400942	3.010517952	13.82856376	0.538910626	37.56010969	15.02039191	1.559612895	0.653686064	34.40123337	50
2	43.80401726	65.4595369	1.574130771	1054.643675	4.002123188	12.66270033	0.729693967	27.70912597	12.38881076	1.602374584	0.44106265	46.56606524	50
1	43.49733488	72.47022636	1.731383896	943.6152378	3.016399248	13.82206351	0.531486051	37.57542267	15.01940162	1.577401257	0.653131469	34.38165158	50
1	43.49256667	72.46226386	1.731813399	943.6297166	3.01535501	13.82670728	0.540511619	37.56800222	15.03201198	1.578609487	0.665011028	34.40768234	50
1	43.50354223	72.47653094	1.720211169	943.6087447	2.993044273	13.83995456	0.550992414	37.56099682	15.01920677	1.582771819	0.638081655	34.39036436	50
1	43.50785261	72.48441195	1.751085268	943.6165945	2.985261537	13.85961217	0.531931936	37.57329067	15.02833949	1.569148002	0.654294842	34.39878347	50
3	42.29687226	66.57133024	1.369749305	1142.940983	3.00387222	11.10628724	0.252358523	15.07460089	15.60135762	1.1654295	0.205023105	23.6554526	50
2	43.80010262	65.45056696	1.579467774	1054.662708	3.989067677	12.66427819	0.747775217	27.73517239	12.38726984	1.60138396	0.428309253	46.56452917	50
1	43.50272505	72.45931468	1.7504102	943.6095453	2.991500462	13.8302441	0.535971648	37.54728425	15.03718308	1.587500224	0.646140396	34.38098867	50
3	42.32897404	66.55616585	1.353900308	1142.958859	3.005225624	11.10456222	0.276381715	15.07256033	15.59287896	1.155096826	0.198932257	23.66969179	50
1	43.49293158	72.47273233	1.720138599	943.6108172	2.992893467	13.82895085	0.529740613	37.55094441	15.03116065	1.58228509	0.67030246	34.38657094	50
2	43.80827934	65.44846244	1.579925015	1054.634432	4.004726687	12.65743403	0.747815292	27.71079439	12.383342	1.605059059	0.432080864	46.55431234	50
3	42.30714338	66.58990055	1.370811689	1142.936142	2.981024324	11.12081938	0.29347386	15.0675459	15.60207352	1.169548459	0.207730608	23.65991052	50
1	43.48818173	72.5039186	1.740174343	943.6110443	2.99715667	13.83914996	0.534274271	37.56252077	15.01305274	1.570311032	0.643998297	34.37652802	50
1	43.49786777	72.47408825	1.740184474	943.626046	3.002142843	13.82921555	0.537088152	37.57420829	15.02890966	1.57842961	0.652022801	34.38537896	50
3	42.3010615	66.59915833	1.342390276	1142.930357	3.017048812	11.10776621	0.281789567	15.08255509	15.60477424	1.159127541	0.195983109	23.6325268	50
2	43.80798722	65.46468005	1.571822631	1054.635352	4.004554585	12.6581937	0.752289484	27.70357347	12.41118656	1.589206231	0.435332053	46.53858784	50
1	43.48893349	72.47754027	1.729184578	943.6123979	3.005743192	13.83126277	0.550248347	37.56042115	15.00100096	1.571629606	0.659113904	34.38664479	50
3	42.31205485	66.56814107	1.3517077	1142.937827	3.00816589	11.09390714	0.282574713	15.07400837	15.59712824	1.147334672	0.204525338	23.6738152	50
2	43.79283552	65.44783136	1.585131696	1054.621441	4.020443663	12.66122538	0.732059693	27.71219571	12.38453394	1.611026536	0.441417636	46.55512603	50
2	43.80383844	65.44548426	1.585767624	1054.638325	3.997740404	12.65871708	0.773581523	27.71033822	12.40808081	1.605693246	0.425633252	46.53711455	50
3	42.30111388	66.58769482	1.338306999	1142.953971	2.987828236	11.10285336	0.264246146	15.05603396	15.61499501	1.149294014	0.207976624	23.67291182	50
2	43.79403227	65.44572823	1.592011436	1054.643665	4.004394584	12.64245924	0.743378029	27.71898719	12.39337037	1.606764166	0.440670285	46.56363212	50
3	42.30358904	66.59733715	1.337216262	1142.936098	3.011231926	11.10643147	0.27417576	15.06196812	15.60412012	1.157057755	0.208139411	23.6580291	50
1	43.50459716	72.4778058	1.721744418	943.6074674	2.991115319	13.84375396	0.52596903	37.56449174	15.02399054	1.579041104	0.649779644	34.37175748	50
1	43.49927785	72.47740068	1.728983279	943.6211159	3.001154856	13.82010492	0.546377729	37.57187923	15.03086264	1.574712939	0.652528793	34.39579903	50
3	42.30821923	66.59542619	1.344304482	1142.945919	3.000813979	11.13104079	0.25524448	15.07643217	15.58370951	1.158872232	0.221544127	23.672804	50
1	43.49305302	72.48150014	1.729223235	943.6194985	2.991225329	13.82452123	0.540474175	37.54304179	15.01055627	1.582546001	0.649300288	34.39584499	50
3	42.29324101	66.58402233	1.34143198	1142.94139	3.013947161	11.12320651	0.286358547	15.08304752	15.59527917	1.148350654	0.220006991	23.68278696	50
2	43.79982481	65.46710553	1.564070831	1054.639555	3.999234635	12.65720885	0.749670227	27.72480651	12.39785269	1.620861765	0.428717096	46.55197443	50
1	43.50416895	72.47010986	1.737757108	943.6370985	2.990056613	13.83140644	0.535459505	37.56035972	15.0303709	1.55904436	0.661228383	34.37457451	50
3	42.29632343	66.58322096	1.335504874	1142.944641	2.976789127	11.11002503	0.270873627	15.07179814	15.58871904	1.158311384	0.183058862	23.67008604	50
3	42.28770081	66.5806956	1.349103346	1142.958905	2.995920187	11.10140052	0.300961575	15.06769806	15.59761675	1.15731999	0.195495328	23.66812884	50
3	42.30250743	66.5789376	1.355579757	1142.947764	3.017089818	11.10593982	0.265555608	15.06447372	15.61737199	1.17169095	0.2078043	23.66897588	50
2	43.80591464	65.48520753	1.593399355	1054.638678	3.99549447	12.66678079	0.766954335	27.71443334	12.41212618	1.592640184	0.43125322	46.54430618	50
3	42.30031449	66.59236112	1.354982179	1142.952405	2.992363258	11.13151905	0.263491617	15.0863092	15.58582454	1.157892761	0.219010314	23.65788167	50
3	42.29395667	66.58873325	1.358326614	1142.941162	3.009142433	11.09962083	0.263012964	15.07672584	15.60072194	1.160322405	0.194328977	23.66617249	50
1	43.47818634	72.48533854	1.744356634	943.6023414	2.990622143	13.81614316	0.546045822	37.55176387	15.02764689	1.562220403	0.651912406	34.40143776	50
3	42.30029475	66.58117408	1.362649199	1142.952931	3.002177549	11.1032251	0.272855071	15.08414558	15.61159873	1.164874051	0.204640093	23.65563352	50
2	43.80161882	65.46950122	1.581238613	1054.642158	4.015040595	12.66973781	0.746858756	27.71786919	12.37825151	1.606141851	0.438987033	46.55028473	50
2	43.80807855	65.45993959	1.568149121	1054.640378	4.001214408	12.65715319	0.74498112	27.70000787	12.40178235	1.629972684	0.424851462	46.55350246	50
2	43.80435701	65.44994067	1.572670118	1054.628972	3.996585074	12.64147214	0.760476686	27.69277186	12.3939453	1.598025689	0.411564479	46.55423623	50
2	43.79166462	65.45676912	1.569145135	1054.63317	4.022915661	12.66020024	0.743852604	27.73296039	12.40630932	1.610572603	0.425230061	46.55728215	50
1	43.48639022	72.48685537	1.718838638	943.6158505	2.9968343	13.83351002	0.538534696	37.5479361	15.03346121	1.573417501	0.649928122	34.38257715	50
3	42.29797037	66.60153898	1.350322439	1142.950228	2.993671907	11.11013108	0.27942696	15.09330547	15.59421793	1.173755039	0.201908739	23.67229253	50
1	43.49144307	72.47506771	1.737877064	943.6320787	3.003704604	13.82999487	0.534582234	37.56599553	15.02757491	1.578857452	0.670851685	34.39025673	50
2	43.79767148	65.47047412	1.572355862	1054.635154	3.993056189	12.64387658	0.754497026	27.71451923	12.40715869	1.612925596	0.426509406	46.55147207	50
2	43.79854018	65.45672393	1.581864411	1054.636082	4.001884273	12.6541192	0.734890921	27.72384884	12.41117997	1.60746519	0.423848331	46.54942061	50
2	43.7897251	65.4583442	1.564453038	1054.640171	4.016402127	12.67794406	0.744996024	27.70133904	12.4078467	1.602289345	0.455379423	46.54081717	50
3	42.28093024	66.59267917	1.336267102	1142.954908	2.9837102	11.13676907	0.265430946	15.06419448	15.60481471	1.166163065	0.206815982	23.67996712	50
3	42.29445426	66.58954416	1.335325008	1142.94995	3.006585352	11.11392244	0.271935657	15.06880034	15.61733065	1.164432281	0.197301094	23.67613292	50
3	42.297779	66.57893276	1.346752152	1142.921819	2.999801521	11.10308169	0.286857648	15.06894898	15.59966821	1.174309215	0.208380714	23.65372611	50
3	42.30496502	66.58291102	1.346555688	1142.931635	2.990897219	11.10217904	0.268961835	15.06191093	15.60215888	1.175517689	0.195497055	23.66565959	50
1	43.50749189	72.47903998	1.73528417	943.6188471	3.000277773	13.84787605	0.533119154	37.56094725	15.0345639	1.553536785	0.640239017	34.39367076	50
1	43.51209017	72.50082746	1.735027737	943.6178543	2.991863006	13.82338953	0.553563585	37.55593614	15.03065092	1.560399232	0.659326282	34.40145976	50
3	42.3041147	66.6048093	1.335402699	1142.941579	3.01291695	11.10974256	0.289898236	15.06964838	15.59745722	1.167171169	0.20688896	23.6737657	50
2	43.78919965	65.4655385	1.572367537	1054.643699	3.983704669	12.67850193	0.747373974	27.72577254	12.38535752	1.617067718	0.440989603	46.54022856	50
2	43.79355419	65.45713259	1.57425566	1054.631956	3.998589752	12.66233254	0.765290204	27.7014717	12.39746218	1.615666932	0.431963242	46.54802703	50
3	42.30964971	66.58472425	1.348935665	1142.952441	2.996675109	11.10747976	0.301318501	15.07397316	15.60599856	1.151682098	0.207628515	23.67544865	50
2	43.81228879	65.45489523	1.593431185	1054.640912	3.991610343	12.6614802	0.745317797	27.71364165	12.42390545	1.590917423	0.4488616	46.54249225	50
